"LOAN_ID","MEMBER_ID","LOAN_AMOUNT","FUNDED_AMOUNT","TERM","INTEREST_RATE","EXPECTED_DEFAULT_RATE","SERVICE_FEE_RATE","INSTALLMENT","GRADE","SUBGRADE","EMPLOYMENT_LENGTH","HOME_OWNERSHIP","ANNUAL_INCOME","ANNUAL_INCOME_VERIFIED","ACCEPTED_DATE","EXPIRATION_DATE","LISTING_DATE","CREDIT_PULL_DATE","REVIEW_STATUS_DATE","REVIEW_STATUS","DESCRIPTION","PURPOSE","ADDRESS_ZIP","ADDRESS_STATE","INVESTOR_COUNT","INITIAL_LIST_STATUS","EMP_TITLE","INITIAL_LIST_STATUS_EXPIRE_DATE","ACCOUNTS_NOW_DELINQUENT","ACCOUNTS_OPEN_IN_PAST_24_MTHS","BANK_CARDS_AMOUNT_OPEN_TO_BUY","BANK_CARDS_UTILIZATION_RATIO","DEBT_TO_INCOME_RATIO","DELINQUENCIES_IN_LAST_2_YEARS","DELINQUENT_AMOUNT","EARLIEST_CREDIT_LINE_DATE","FICO_RANGE_LOW","FICO_RANGE_HIGH","INQUIRIES_IN_LAST_6_MONTHS","MONTHS_SINCE_LAST_DELINQUENCY","MONTHS_SINCE_LAST_RECORD","MONTHS_SINCE_LAST_INQUIRY","MONTHS_SINCE_RECENT_REVOLVING_DELINQUENCY","MONTHS_SINCE_RECENT_BANK_CARD","MORTGAGE_ACCOUNTS","OPEN_ACCOUNTS","PUBLIC_RECORDS","TOTAL_BALANCE_EXCLUDING_MORTGAGE","REVOLVING_BALANCE","REVOLVING_UTILIZATION","TOTAL_BANK_CARD_LIMIT","TOTAL_ACCOUNTS","TOTAL_IL_HIGH_CREDIT_LIMIT","NUM_REV_ACCTS","MTHS_SINCE_RECENT_BC_DLQ","PUB_REC_BANKRUPTCIES","NUM_ACCTS_EVER_120_PPD","CHARGEOFF_WITHIN_12_MTHS","COLLECTIONS_12_MTHS_EXMED","TAX_LIENS","MTHS_SINCE_LAST_MAJOR_DEROG","NUM_STATS","NUM_TL_OP_PAST_12_M","MO_SIN_RCNT_TL","TO_HI_CRED_LIM","TO_CUR_BAL","AVG_CUR_BAL","NUM_BC_TL","NUM_ACTV_BC_TL","NUM_BC_STATS","PCT_TL_NVR_DLQ","NUM_TL_90_G_DPD_24_M","NUM_TL_30_DPD","NUM_TL_120_DPD_2_M","NUM_IL_TL","MO_SIN_OLD_IL_ACCT","NUM_ACTV_REV_TL","MO_SIN_OLD_REV_TL_OP","MO_SIN_RCNT_REV_TL_OP","TOTAL_REV_HI_LIM","NUM_REV_TL_BAL_GT0","NUM_OP_REV_TL","TOT_COLL_AMT","PERCENT_OF_BANK_CARDS_OVER_75_PERCENT_UTIL"
"41161638","44037454","5000.0","1775.0","36","9.99","3.55","0.85","161.32","B","B3","120","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-14T14:31:51.000-08:00","2015-02-28T14:33:57.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:31:37.000-08:00","2015-02-14T14:39:48.000-08:00","APPROVED","","debt_consolidation","980xx","WA","0","F","Teacher","2015-02-14T18:00:00.000-08:00","0","5","0","100.1","19.18","4","0.0","2002-01-13T16:00:00.000-08:00","675","679","0","10","","7","12","3","2","15","0","59431","5443.0","93.8","3000","32","85379","6","","0","2","0","0","0","23","15","2","3","245379","208202","13880","1","1","1","82","2","0","0","24","157","4","66","3","5800","4","4","63","100.0"
"40961810","43837655","5000.0","1775.0","36","7.89","2.15","0.78","156.43","A","A5","120","RENT","29000.0","NOT_VERIFIED","2015-02-13T18:58:34.000-08:00","2015-02-27T19:02:16.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T18:58:01.000-08:00","","NOT_APPROVED","","home_improvement","941xx","CA","0","W","Valet","2015-02-14T18:00:00.000-08:00","0","6","33426","15.4","28.19","0","0.0","1996-07-13T17:00:00.000-07:00","725","729","2","","112","1","","11","0","13","1","17017","6074.0","13.3","39500","27","24500","26","","1","0","0","0","0","","13","2","1","70300","17017","1309","17","7","8","100","0","0","0","1","33","7","223","1","45800","7","12","0","0.0"
"40941188","43817014","14150.0","10900.0","60","20.49","8.55","0.66","378.76","E","E4","120","MORTGAGE","49666.0","NOT_VERIFIED","2015-02-14T15:00:33.000-08:00","2015-02-28T15:18:39.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T12:14:20.000-08:00","","NOT_APPROVED","","debt_consolidation","844xx","UT","0","F","driver","2015-02-14T18:00:00.000-08:00","0","11","830","44.7","34.32","0","0.0","1994-09-13T17:00:00.000-07:00","670","674","0","52","","16","52","10","8","14","0","32131","15065.0","87.2","1500","37","38366","16","52","0","2","0","0","0","52","14","4","4","263889","230508","16465","4","1","2","94","0","0","0","13","155","9","245","4","17284","9","10","0","50.0"
"41061794","43937605","21050.0","17775.0","60","17.86","8.1","0.61","532.93","D","D5","120","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-14T15:55:32.000-08:00","2015-02-28T16:04:23.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T15:54:19.000-08:00","","NOT_APPROVED","","credit_card","112xx","NY","0","F","Custodian","2015-02-14T18:00:00.000-08:00","0","2","1530","87.2","9.43","1","0.0","2001-07-13T17:00:00.000-07:00","680","684","0","19","","5","19","96","1","7","0","17556","10470.0","86.5","12000","11","7736","8","19","0","0","0","0","0","","7","1","10","345359","333832","47690","5","4","4","90","0","0","0","1","10","4","163","96","12100","4","5","0","100.0"
"41142521","44018410","9000.0","5725.0","36","11.53","4.6","0.85","296.92","B","B5","120","MORTGAGE","86000.0","NOT_VERIFIED","2015-02-14T16:23:36.000-08:00","2015-02-28T16:29:04.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T16:22:39.000-08:00","","NOT_APPROVED","","debt_consolidation","600xx","IL","0","F","Systems Analyst","2015-02-14T18:00:00.000-08:00","0","4","1216","96.2","19.61","0","0.0","1999-09-14T17:00:00.000-07:00","675","679","2","42","","2","42","11","3","11","0","66186","38195.0","87.0","31800","16","47136","10","42","0","0","0","0","0","","11","2","1","257436","228372","20761","9","6","7","93","0","0","0","3","151","7","185","11","43900","7","8","60","85.7"
"41000830","43876617","10000.0","6725.0","36","9.17","3.0","0.85","318.79","B","B2","120","MORTGAGE","39000.0","NOT_VERIFIED","2015-02-13T09:19:26.000-08:00","2015-02-27T09:21:33.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T09:19:01.000-08:00","","NOT_APPROVED","","credit_card","845xx","UT","0","F","Bookkeeper","2015-02-13T10:00:00.000-08:00","0","7","7207","44.1","15.23","0","0.0","1999-04-12T17:00:00.000-07:00","660","664","1","","","6","","4","0","20","0","8321","8321.0","39.1","12900","31","0","24","","0","0","0","0","0","","20","3","4","21300","8321","416","15","11","12","100","0","0","0","7","190","16","84","4","21300","16","20","0","8.3"
"41161668","44037484","8400.0","5100.0","36","13.33","5.75","0.96","284.37","C","C3","120","MORTGAGE","80000.0","NOT_VERIFIED","2015-02-14T17:44:21.000-08:00","2015-02-28T17:51:31.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T16:36:47.000-08:00","","NOT_APPROVED","","debt_consolidation","640xx","MO","0","F","EHSS Manager","2015-02-14T18:00:00.000-08:00","0","12","3951","21.0","3.95","1","0.0","2004-07-14T17:00:00.000-07:00","665","669","2","20","79","2","35","7","7","15","1","69578","1588.0","10.5","5000","62","63166","16","35","1","3","0","1","0","20","15","9","3","247692","225350","15023","9","3","5","88","1","0","0","38","126","5","127","7","15100","5","11","0","0.0"
"41061776","43937586","9000.0","5650.0","36","12.69","5.2","0.96","301.91","C","C2","108","RENT","54000.0","NOT_VERIFIED","2015-02-14T14:44:26.000-08:00","2015-02-28T14:59:53.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:41:12.000-08:00","","NOT_APPROVED","","credit_card","088xx","NJ","0","F","mechanic","2015-02-14T18:00:00.000-08:00","0","5","833","92.8","7.47","0","0.0","2004-08-13T17:00:00.000-07:00","665","669","2","","","0","","2","0","7","0","11293","11293.0","91.8","11600","15","0","15","","0","0","0","0","0","","7","4","2","12300","11293","1613","14","6","6","100","0","0","0","0","","7","126","2","12300","7","7","0","100.0"
"41092183","43968013","35000.0","31575.0","60","11.53","4.46","0.53","770.27","B","B5","120","MORTGAGE","116000.0","NOT_VERIFIED","2015-02-14T08:36:29.000-08:00","2015-02-28T08:45:09.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T07:52:08.000-08:00","","NOT_APPROVED","","debt_consolidation","078xx","NJ","0","F","principal","2015-02-14T10:00:00.000-08:00","0","2","27736","51.2","29.49","0","0.0","1999-06-13T17:00:00.000-07:00","720","724","0","","","9","","26","4","16","0","93541","30447.0","43.6","56800","37","112644","18","","0","0","0","0","0","","16","1","3","466495","360724","24048","9","5","5","100","0","0","0","13","153","7","188","22","69900","7","10","0","40.0"
"41051710","43927538","5500.0","2025.0","36","12.29","5.0","0.96","183.45","C","C1","120","MORTGAGE","70000.0","NOT_VERIFIED","2015-02-13T19:24:41.000-08:00","2015-02-27T19:32:10.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T19:22:47.000-08:00","","NOT_APPROVED","","debt_consolidation","891xx","NV","0","W","Teacher","2015-02-14T18:00:00.000-08:00","0","4","2575","90.0","16.13","0","0.0","2000-07-13T17:00:00.000-07:00","675","679","6","","60","2","","36","4","10","1","42108","6180.0","58.0","5150","27","43258","18","","1","1","0","0","0","117","10","3","3","53908","42108","4210","5","2","2","63","0","0","","4","137","8","175","8","10650","6","8","0","100.0"
"40941198","43817024","6000.0","2525.0","36","9.99","3.55","0.85","193.58","B","B3","120","RENT","100000.0","NOT_VERIFIED","2015-02-14T13:46:33.000-08:00","2015-02-28T13:49:05.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:42:51.000-08:00","","NOT_APPROVED","","credit_card","920xx","CA","0","F","Owner","2015-02-14T14:00:00.000-08:00","1","7","19587","26.1","10.3","1","0.0","2006-06-13T17:00:00.000-07:00","665","669","1","1","","0","32","4","0","13","0","31543","6913.0","22.7","26500","18","36229","12","32","0","0","0","0","0","","12","2","4","66729","31543","2426","9","4","8","88","0","1","0","6","99","4","104","4","30500","4","10","0","0.0"
"39730662","42554423","6400.0","2925.0","36","7.89","2.15","0.78","200.23","A","A5","48","MORTGAGE","65000.0","NOT_VERIFIED","2015-02-14T07:45:33.000-08:00","2015-02-28T07:52:44.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T07:44:53.000-08:00","","NOT_APPROVED","","debt_consolidation","198xx","DE","0","F","Driver","2015-02-14T10:00:00.000-08:00","0","8","12695","32.1","5.24","0","0.0","1994-12-13T16:00:00.000-08:00","710","714","0","","67","","","2","1","11","1","6925","6925.0","31.2","18700","13","0","10","","0","0","0","0","1","","11","4","2","213731","191296","17391","8","8","8","100","0","0","0","2","135","9","242","2","22200","9","10","0","12.5"
"41100384","43976170","14000.0","10525.0","36","9.17","3.0","0.85","446.31","B","B2","96","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-12T19:34:03.000-08:00","2015-02-26T19:38:49.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-11T18:14:56.000-08:00","2015-02-12T19:48:02.000-08:00","APPROVED","","debt_consolidation","430xx","OH","0","F","Associate Director of Athletics Comm.","2015-02-13T06:00:00.000-08:00","0","3","18461","54.1","20.16","0","0.0","1997-09-11T17:00:00.000-07:00","695","699","0","","","6","","13","3","8","0","49124","21739.0","54.1","40200","22","32933","11","","0","0","0","0","0","","8","2","12","200820","171068","21384","10","5","5","100","0","0","0","8","209","5","195","13","40200","5","5","0","60.0"
"40971204","43847026","12000.0","8450.0","36","12.69","5.2","0.96","402.54","C","C2","48","MORTGAGE","170000.0","NOT_VERIFIED","2015-02-14T14:05:47.000-08:00","2015-02-28T14:09:13.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:04:26.000-08:00","","NOT_APPROVED","","home_improvement","923xx","CA","0","F","RN","2015-02-14T18:00:00.000-08:00","0","7","530","88.2","19.93","0","0.0","1990-04-13T17:00:00.000-07:00","670","674","2","56","80","4","","3","5","16","1","130714","6864.0","70.0","4500","43","163409","15","","1","0","0","0","0","","16","4","3","577008","532374","35492","6","3","4","94","0","0","0","23","145","6","298","3","9800","6","7","0","66.7"
"41091576","43967380","6100.0","2550.0","36","5.93","1.0","0.78","185.39","A","A1","108","MORTGAGE","71500.0","SOURCE_VERIFIED","2015-02-12T08:27:31.000-08:00","2015-02-26T08:30:43.000-08:00","2015-02-12T10:00:00.000-08:00","2015-02-12T08:15:42.000-08:00","2015-02-13T13:41:21.000-08:00","APPROVED","","credit_card","660xx","KS","0","W","Systems Support Specialist","2015-02-12T22:00:00.000-08:00","0","3","916","86.1","10.02","0","0.0","2000-07-11T17:00:00.000-07:00","680","684","0","","46","9","","6","1","6","1","16625","5684.0","86.1","6600","10","37972","5","","0","0","0","0","1","","6","2","6","231130","201764","33627","5","3","3","100","0","0","0","4","175","3","118","6","6600","3","3","0","66.7"
"41001016","43876805","12000.0","8400.0","36","10.99","4.3","0.85","392.81","B","B4","84","OWN","30000.0","NOT_VERIFIED","2015-02-14T11:06:38.000-08:00","2015-02-28T11:18:55.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T11:05:02.000-08:00","2015-02-14T11:19:22.000-08:00","APPROVED","","debt_consolidation","440xx","OH","0","F","Receptionist","2015-02-14T14:00:00.000-08:00","0","5","41208","23.4","26.48","0","0.0","1976-06-13T17:00:00.000-07:00","730","734","1","","","4","","4","0","15","0","28809","12682.0","20.0","53800","32","24025","25","","0","0","0","0","0","","15","3","2","87425","28809","2216","12","6","9","100","0","0","0","7","105","7","464","2","63400","7","14","0","11.1"
"40932199","43808055","35000.0","31350.0","60","18.84","8.2","0.66","904.85","E","E2","120","MORTGAGE","600000.0","NOT_VERIFIED","2015-02-14T08:07:15.000-08:00","2015-02-28T08:12:57.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T08:06:44.000-08:00","","NOT_APPROVED","","small_business","740xx","OK","0","F","President","2015-02-14T10:00:00.000-08:00","0","7","21393","8.6","6.44","2","0.0","1989-12-13T16:00:00.000-08:00","710","714","2","18","","0","18","4","13","12","0","135535","56021.0","16.9","73500","35","95750","10","","0","0","0","0","0","","12","2","4","736250","664753","55396","6","4","5","91","0","0","0","12","209","5","302","4","88500","5","7","0","40.0"
"41142484","44018372","21000.0","17350.0","60","18.84","8.2","0.66","542.91","E","E2","120","MORTGAGE","115000.0","NOT_VERIFIED","2015-02-14T15:24:19.000-08:00","2015-02-28T15:27:43.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T15:12:39.000-08:00","","NOT_APPROVED","","debt_consolidation","731xx","OK","0","F","IT Project Manager","2015-02-14T18:00:00.000-08:00","0","7","14320","62.3","10.62","0","0.0","2002-06-13T17:00:00.000-07:00","695","699","3","","","0","","4","5","8","0","47819","26360.0","62.3","38000","21","25813","7","","0","0","0","0","0","","8","3","4","175613","139503","17438","4","3","3","100","0","0","0","9","152","4","141","4","42300","4","4","0","66.7"
"41021025","43896867","8000.0","4275.0","36","6.68","1.5","0.78","245.85","A","A3","120","MORTGAGE","52000.0","NOT_VERIFIED","2015-02-13T05:12:11.000-08:00","2015-02-27T05:27:08.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-13T05:11:28.000-08:00","","NOT_APPROVED","","credit_card","069xx","CT","0","F","Vice President","2015-02-13T06:00:00.000-08:00","0","1","12656","31.2","25.22","1","0.0","1993-11-12T16:00:00.000-08:00","755","759","1","10","","6","10","19","1","11","0","21991","6686.0","25.3","18400","29","46041","16","","0","0","0","0","0","","11","0","19","367641","281111","28111","9","4","5","93","0","0","0","12","129","5","255","19","26400","5","8","0","0.0"
"40766491","43642220","6000.0","2250.0","36","6.39","1.3","0.78","183.6","A","A2","12","RENT","38500.0","NOT_VERIFIED","2015-02-14T13:01:11.000-08:00","2015-02-28T13:07:38.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:00:55.000-08:00","","NOT_APPROVED","","credit_card","925xx","CA","0","F","Brewer","2015-02-14T14:00:00.000-08:00","0","0","2602","80.7","10.59","0","0.0","2004-11-13T16:00:00.000-08:00","715","719","0","","","","","103","0","3","0","10898","10898.0","54.5","13500","7","0","4","","0","0","0","0","0","","3","0","51","20000","10898","3633","3","2","2","100","0","0","0","3","118","2","123","51","20000","2","3","0","50.0"
"41040488","43916273","6000.0","2225.0","36","6.92","1.7","0.78","185.05","A","A4","0","OWN","42000.0","NOT_VERIFIED","2015-02-14T07:25:45.000-08:00","2015-02-28T07:30:01.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-11T07:45:42.000-08:00","","NOT_APPROVED","","debt_consolidation","331xx","FL","0","F","","2015-02-14T10:00:00.000-08:00","0","8","8597","39.9","19.71","0","0.0","1974-10-10T17:00:00.000-07:00","665","669","1","77","32","4","77","8","4","11","1","27397","6519.0","33.6","14300","64","23820","48","77","1","0","0","0","0","","10","4","4","43220","27397","3425","26","4","5","98","0","0","0","11","131","6","484","4","19400","6","10","0","0.0"
"41070568","43946365","7000.0","3225.0","36","6.68","1.5","0.78","215.12","A","A3","120","OWN","30000.0","NOT_VERIFIED","2015-02-12T16:04:49.000-08:00","2015-02-26T16:04:59.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-11T10:57:22.000-08:00","","NOT_APPROVED","","credit_card","378xx","TN","0","W","internal resouce director","2015-02-13T06:00:00.000-08:00","0","1","18436","37.1","28.99","1","0.0","1996-11-10T16:00:00.000-08:00","660","664","0","18","","","27","129","0","8","0","32065","10864.0","36.7","29300","30","24814","22","27","0","4","0","0","0","18","8","1","10","54414","32065","6413","11","3","3","76","1","0","0","7","137","3","219","28","29600","3","7","775","0.0"
"40970480","43846269","12000.0","8200.0","60","8.18","2.4","0.53","244.36","B","B1","120","MORTGAGE","41000.0","NOT_VERIFIED","2015-02-12T17:00:12.000-08:00","2015-02-26T17:04:18.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-12T09:10:38.000-08:00","2015-02-14T14:25:06.000-08:00","APPROVED","","car","454xx","OH","0","F","Office Manager","2015-02-12T18:00:00.000-08:00","0","3","3761","62.4","29.92","0","0.0","1994-10-11T17:00:00.000-07:00","765","769","0","","","21","","91","4","5","0","24696","7110.0","59.2","10000","14","39070","7","","0","0","0","0","0","","5","0","20","168906","139251","27850","3","1","1","100","0","0","0","3","140","2","244","31","12000","2","2","0","0.0"
"40932290","43808148","7000.0","3175.0","36","7.89","2.15","0.78","219.0","A","A5","120","MORTGAGE","68000.0","NOT_VERIFIED","2015-02-14T13:07:32.000-08:00","2015-02-28T13:17:55.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:06:01.000-08:00","","NOT_APPROVED","","debt_consolidation","986xx","WA","0","F","longhall","2015-02-14T14:00:00.000-08:00","0","3","1915","84.7","18.32","0","0.0","2001-05-13T17:00:00.000-07:00","725","729","0","","","21","","27","2","9","0","35707","12155.0","68.3","12500","14","25957","7","","0","0","0","0","0","","9","2","3","201360","178615","19846","5","4","4","100","0","0","0","5","108","5","165","27","17800","5","6","0","50.0"
"41010983","43886762","10000.0","6175.0","36","6.92","1.7","0.78","308.41","A","A4","120","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-10T17:55:14.000-08:00","2015-02-26T19:13:21.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-10T17:51:42.000-08:00","","NOT_APPROVED","","medical","852xx","AZ","0","F","Finance Advisor","2015-02-13T06:00:00.000-08:00","0","4","38184","13.6","25.06","0","0.0","2000-11-10T16:00:00.000-08:00","785","789","0","","","18","","14","5","17","0","38330","7958.0","14.0","44200","29","44435","20","","0","0","0","0","0","","17","2","8","233103","158666","9917","11","7","7","100","0","0","0","4","99","12","99","8","56800","12","14","0","0.0"
"40980088","43855850","6000.0","2125.0","36","13.99","6.3","0.96","205.04","C","C4","120","RENT","40000.0","NOT_VERIFIED","2015-02-14T14:47:32.000-08:00","2015-02-28T14:48:53.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-10T08:06:43.000-08:00","","NOT_APPROVED","","other","070xx","NJ","0","F","Customer Service Representative ","2015-02-14T18:00:00.000-08:00","0","6","1113","66.3","38.61","0","0.0","1999-11-09T16:00:00.000-08:00","675","679","0","37","","10","37","16","0","14","0","70252","9794.0","50.0","3300","28","64390","21","37","0","2","0","0","0","37","13","3","7","83990","70252","5404","7","2","3","96","0","0","0","7","89","6","183","16","19600","6","9","0","66.7"
"41141377","44017205","15000.0","11100.0","36","9.17","3.0","0.85","478.19","B","B2","120","MORTGAGE","65000.0","NOT_VERIFIED","2015-02-12T12:20:34.000-08:00","2015-02-26T12:38:00.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-12T12:17:49.000-08:00","2015-02-13T18:17:53.000-08:00","APPROVED","","debt_consolidation","917xx","CA","0","F","LVN","2015-02-12T14:00:00.000-08:00","0","4","18991","37.3","22.02","1","0.0","1992-06-11T17:00:00.000-07:00","695","699","1","4","","2","","2","1","22","0","100879","33690.0","27.2","30300","50","52013","31","","0","4","0","0","0","4","22","2","2","290203","136522","6826","9","5","6","88","1","0","0","18","142","14","272","2","136400","14","19","0","0.0"
"41121632","43997454","12000.0","8050.0","60","16.55","6.95","0.61","295.34","D","D2","0","OWN","30000.0","NOT_VERIFIED","2015-02-14T14:05:26.000-08:00","2015-02-28T14:20:21.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:02:10.000-08:00","","NOT_APPROVED","","credit_card","761xx","TX","0","F","","2015-02-14T18:00:00.000-08:00","0","0","9844","","31.72","1","0.0","1981-03-13T16:00:00.000-08:00","660","664","0","22","","5","22","212","0","2","0","34156","34156.0","0.0","44000","7","0","4","22","0","1","0","0","0","22","2","0","39","54000","34156","17078","2","1","1","85","1","0","0","2","156","1","407","39","54000","1","2","0","100.0"
"40932201","43808057","35000.0","31050.0","60","17.86","8.1","0.61","886.11","D","D5","24","MORTGAGE","135000.0","NOT_VERIFIED","2015-02-14T08:53:59.000-08:00","2015-02-28T08:59:32.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T08:10:00.000-08:00","","NOT_APPROVED","","debt_consolidation","800xx","CO","0","F","National Sales Manager","2015-02-14T10:00:00.000-08:00","0","9","5737","77.6","12.18","0","0.0","1997-07-13T17:00:00.000-07:00","660","664","2","51","","1","","14","2","17","0","56112","23483.0","71.6","25600","28","42244","19","","0","0","0","0","0","","17","2","2","75044","56112","3301","14","10","11","96","0","0","0","7","211","13","153","2","32800","13","15","0","63.6"
"40990878","43866692","11000.0","6975.0","36","6.68","1.5","0.78","338.05","A","A3","48","RENT","60000.0","NOT_VERIFIED","2015-02-13T09:44:50.000-08:00","2015-02-27T09:54:13.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T09:30:58.000-08:00","","NOT_APPROVED","","credit_card","606xx","IL","0","F","NAVY PHYSICIAN, NAVAL OFFICER","2015-02-13T10:00:00.000-08:00","0","0","","","12.29","0","0.0","1998-05-12T17:00:00.000-07:00","780","784","0","","","7","","","0","3","0","28198","501.0","3.1","0","7","32000","3","","0","0","0","0","0","","3","0","31","53314","28198","9399","1","0","0","100","0","0","0","2","61","1","201","31","16000","1","1","0",""
